"year","region","airport","passenger_count","longitude","latitude"
2001,"ARMM","Cagayan de Sulu",0,118.5,7.01666666666667
2001,"ARMM","Cotabato",235484,NA,NA
2001,"ARMM","Jolo",7060,121.011044444444,6.05367222222222
2001,"ARMM","Malabang",0,124.066666666667,7.63333333333333
2001,"ARMM","Sanga-Sanga",462,119.743033333333,5.04699444444444
2001,"CAR","Baguio",17846,NA,NA
2001,"I (Ilocos Norte)","Laoag",216546,120.533333333333,18.1833333333333
2001,"I (Ilocos Norte)","Lingayen",1298,120.241105555556,16.0347861111111
2001,"I (Ilocos Norte)","Rosales",8,NA,NA
2001,"I (Ilocos Norte)","San Fernando",0,120.303219444444,16.5955888888889
2001,"I (Ilocos Norte)","Vigan",1784,120.355797222222,17.5553305555556
2001,"II (Cagayan Valley)","Bagabag",6896,NA,NA
2001,"II (Cagayan Valley)","Basco",44684,121.979883333333,20.4513222222222
2001,"II (Cagayan Valley)","Cauayan",18508,121.753036111111,16.9298611111111
2001,"II (Cagayan Valley)","Itbayat",4222,NA,NA
2001,"II (Cagayan Valley)","Palanan",15738,NA,NA
2001,"II (Cagayan Valley)","Tuguegarao",66970,121.730613888889,17.6383111111111
2001,"III (Central Luzon)","Baler",0,121.500133333333,15.7298361111111
2001,"III (Central Luzon)","Iba",9872,NA,NA
2001,"III (Central Luzon)","Plaridel",13778,NA,NA
2001,"IV-A (CALABARZON))","Alabat",0,NA,NA
2001,"IV-A (CALABARZON))","Jomalig",28,NA,NA
2001,"IV-B (MIMAROPA)","Busuanga",46970,NA,NA
2001,"IV-B (MIMAROPA)","Calapan",946,NA,NA
2001,"IV-B (MIMAROPA)","Cuyo",1414,121,10.85
2001,"IV-B (MIMAROPA)","Lubang",7038,120.105341666667,13.8554277777778
2001,"IV-B (MIMAROPA)","Lucena",66,NA,NA
2001,"IV-B (MIMAROPA)","Mamburao",908,120.60535,13.2080916666667
2001,"IV-B (MIMAROPA)","Marinduque",6684,121.825583333333,13.3609666666667
2001,"IV-B (MIMAROPA)","Puerto Princesa",757648,119.429365277778,10.9317541666667
2001,"IV-B (MIMAROPA)","Romblon",692,NA,NA
2001,"IV-B (MIMAROPA)","San Jose",65654.048,NA,NA
2001,"IV-B (MIMAROPA)","Wasig",56,NA,NA
2001,"IX (Zamboanga Peninsula)","Dipolog",100516,123.334480555556,8.60126111111111
2001,"IX (Zamboanga Peninsula)","Ipil",1838,122.583333333333,7.78333333333333
2001,"IX (Zamboanga Peninsula)","Liloy",18,NA,NA
2001,"IX (Zamboanga Peninsula)","Pagadian",5762,123.458294444444,7.82719722222222
2001,"IX (Zamboanga Peninsula)","Siocon",30,122.133333333333,7.7
2001,"IX (Zamboanga Peninsula)","Zamboanga",540276,122.066666666667,6.93333333333333
2001,"NCR","Ninoy Aquino International Airport",25613256,121.019580555556,14.5086472222222
2001,"V (Bicol Region)","Bulan",0,NA,NA
2001,"V (Bicol Region)","Daet",0,122.980180555556,14.1291666666667
2001,"V (Bicol Region)","Legaspi",153030,123.746247222222,13.1570638888889
2001,"V (Bicol Region)","Masbate",60694,123.629236111111,12.3693666666667
2001,"V (Bicol Region)","Naga",128168,123.133333333333,13.6833333333333
2001,"V (Bicol Region)","Sorsogon",104,NA,NA
2001,"V (Bicol Region)","Virac",53972,124.205672222222,13.5764388888889
2001,"VI (Western Visayas)","Antique",0,121.933438888889,10.7660444444444
2001,"VI (Western Visayas)","Bacolod",1075618,122.929616666667,10.6425111111111
2001,"VI (Western Visayas)","Caticlan",330888,121.95405,11.9245027777778
2001,"VI (Western Visayas)","Iloilo",1279024,122.545277777778,10.7130555555556
2001,"VI (Western Visayas)","Kalibo",476246,122.376294444444,11.6794305555556
2001,"VI (Western Visayas)","Roxas",160694,122.751669444444,11.5976694444444
2001,"VII (Central Visayas)","Dumaguete",276734,123.300472222222,9.33371388888889
2001,"VII (Central Visayas)","Mactan-Cebu",4439530,123.978888888889,10.3072222222222
2001,"VII (Central Visayas)","Siquijor",304,NA,NA
2001,"VII (Central Visayas)","Tagbilaran",66864,123.853247222222,9.66408055555556
2001,"VII (Central Visayas)","Ubay",0,NA,NA
2001,"VIII (Eastern Visayas)","Biliran",10,NA,NA
2001,"VIII (Eastern Visayas)","Borongan",0,125.478794444444,11.6743277777778
2001,"VIII (Eastern Visayas)","Calbayog",21196,124.545091666667,12.0727055555556
2001,"VIII (Eastern Visayas)","Catarman",23260,NA,NA
2001,"VIII (Eastern Visayas)","Catbalogan",2,NA,NA
2001,"VIII (Eastern Visayas)","Guiuan",60,125.741594444444,11.0355444444444
2001,"VIII (Eastern Visayas)","Hilongos",248,NA,NA
2001,"VIII (Eastern Visayas)","Maasin",0,124.782341666667,10.1873333333333
2001,"VIII (Eastern Visayas)","Ormoc",1616,124.565322222222,11.0579972222222
2001,"VIII (Eastern Visayas)","Tacloban",598590,NA,NA
2001,"X (Northern Mindanao)","Cagayan de Oro",809812,124.611111111111,8.41555555555556
2001,"X (Northern Mindanao)","Camiguin",1960,NA,NA
2001,"X (Northern Mindanao)","Iligan",4,NA,NA
2001,"X (Northern Mindanao)","Malaybalay",0,NA,NA
2001,"X (Northern Mindanao)","Ozamis",368,NA,NA
2001,"XI (Davao Region)","Davao",1902114,125.645833333333,7.12527777777778
2001,"XI (Davao Region)","Mati",0,NA,NA
2001,"XII (SOCCSKSARGEN)","Allah Valley",142,124.751294444444,6.36681666666667
2001,"XII (SOCCSKSARGEN)","General Santos",592816,125.165655555556,6.08219583333333
2001,"XIII (Caraga)","Barobo",0,NA,NA
2001,"XIII (Caraga)","Bislig",0,126.321597222222,8.19595
2001,"XIII (Caraga)","Butuan",189514,125.477972222222,8.95132222222222
2001,"XIII (Caraga)","Siargao",1216,126.014016666667,9.85909722222222
2001,"XIII (Caraga)","Surigao",8824,125.479327777778,9.75756666666667
2001,"XIII (Caraga)","Tandag",1604,126.171444444444,9.07211111111111
2002,"ARMM","Cagayan de Sulu",0,118.5,7.01666666666667
2002,"ARMM","Cotabato",126584,NA,NA
2002,"ARMM","Jolo",18036,121.011044444444,6.05367222222222
2002,"ARMM","Malabang",0,124.066666666667,7.63333333333333
2002,"ARMM","Sanga-Sanga",10062,119.743033333333,5.04699444444444
2002,"CAR","Baguio",28488,NA,NA
2002,"I (Ilocos Norte)","Laoag",371522,120.533333333333,18.1833333333333
2002,"I (Ilocos Norte)","Lingayen",1678,120.241105555556,16.0347861111111
2002,"I (Ilocos Norte)","Rosales",30,NA,NA
2002,"I (Ilocos Norte)","Vigan",1094,120.355797222222,17.5553305555556
2002,"II (Cagayan Valley)","Bagabag",6238,NA,NA
2002,"II (Cagayan Valley)","Basco",45968,121.979883333333,20.4513222222222
2002,"II (Cagayan Valley)","Cauayan",37496,121.753036111111,16.9298611111111
2002,"II (Cagayan Valley)","Itbayat",0,NA,NA
2002,"II (Cagayan Valley)","Palanan",17752,NA,NA
2002,"II (Cagayan Valley)","Tuguegarao",54000,121.730613888889,17.6383111111111
2002,"III (Central Luzon)","Baler",0,121.500133333333,15.7298361111111
2002,"III (Central Luzon)","Busuanga",2436,NA,NA
2002,"III (Central Luzon)","Iba",7308,NA,NA
2002,"III (Central Luzon)","Plaridel",24796,NA,NA
2002,"III (Central Luzon)","Subic",36928,120.271363888889,14.79445
2002,"IV-A (CALABARZON))","Alabat",8,NA,NA
2002,"IV-A (CALABARZON))","Jomalig",792,NA,NA
2002,"IV-B (MIMAROPA)","Busuanga",34778,NA,NA
2002,"IV-B (MIMAROPA)","Calapan",1226,NA,NA
2002,"IV-B (MIMAROPA)","Cuyo",4240,121,10.85
2002,"IV-B (MIMAROPA)","Lubang",10172,120.105341666667,13.8554277777778
2002,"IV-B (MIMAROPA)","Lucena",1194,NA,NA
2002,"IV-B (MIMAROPA)","Mamburao",1088,120.60535,13.2080916666667
2002,"IV-B (MIMAROPA)","Marinduque",5296,121.825583333333,13.3609666666667
2002,"IV-B (MIMAROPA)","Pinamalayan",1698,121.426011111111,12.9858277777778
2002,"IV-B (MIMAROPA)","Puerto Princesa",591984,119.429365277778,10.9317541666667
2002,"IV-B (MIMAROPA)","Romblon",1146,NA,NA
2002,"IV-B (MIMAROPA)","San Jose",78010,NA,NA
2002,"IV-B (MIMAROPA)","Wasig",0,NA,NA
2002,"IX (Zamboanga Peninsula)","Dipolog",107996,123.334480555556,8.60126111111111
2002,"IX (Zamboanga Peninsula)","Ipil",2096,122.583333333333,7.78333333333333
2002,"IX (Zamboanga Peninsula)","Liloy",36,NA,NA
2002,"IX (Zamboanga Peninsula)","Pagadian",5390,123.458294444444,7.82719722222222
2002,"IX (Zamboanga Peninsula)","Siocon",288,122.133333333333,7.7
2002,"IX (Zamboanga Peninsula)","Zamboanga",592382,122.066666666667,6.93333333333333
2002,"NCR","Ninoy Aquino International Airport",25975960,121.019580555556,14.5086472222222
2002,"V (Bicol Region)","Bulan",12,NA,NA
2002,"V (Bicol Region)","Daet",0,122.980180555556,14.1291666666667
2002,"V (Bicol Region)","Legaspi",179166,123.746247222222,13.1570638888889
2002,"V (Bicol Region)","Masbate",58076,123.629236111111,12.3693666666667
2002,"V (Bicol Region)","Naga",90230,123.133333333333,13.6833333333333
2002,"V (Bicol Region)","Sorsogon",12,NA,NA
2002,"V (Bicol Region)","Virac",49448,124.205672222222,13.5764388888889
2002,"VI (Western Visayas)","Antique",148,121.933438888889,10.7660444444444
2002,"VI (Western Visayas)","Bacolod",1028026,122.929616666667,10.6425111111111
2002,"VI (Western Visayas)","Caticlan",362280,121.95405,11.9245027777778
2002,"VI (Western Visayas)","Iloilo",1354150,122.545277777778,10.7130555555556
2002,"VI (Western Visayas)","Kalibo",507126,122.376294444444,11.6794305555556
2002,"VI (Western Visayas)","Roxas",136762,122.751669444444,11.5976694444444
2002,"VII (Central Visayas)","Dumaguete",272466,123.300472222222,9.33371388888889
2002,"VII (Central Visayas)","Mactan-Cebu",3986254,123.978888888889,10.3072222222222
2002,"VII (Central Visayas)","Siquijor",844,NA,NA
2002,"VII (Central Visayas)","Tagbilaran",154502,123.853247222222,9.66408055555556
2002,"VII (Central Visayas)","Ubay",0,NA,NA
2002,"VIII (Eastern Visayas)","Biliran",2,NA,NA
2002,"VIII (Eastern Visayas)","Borongan",0,125.478794444444,11.6743277777778
2002,"VIII (Eastern Visayas)","Calbayog",24030,124.545091666667,12.0727055555556
2002,"VIII (Eastern Visayas)","Catarman",26936,NA,NA
2002,"VIII (Eastern Visayas)","Catbalogan",16,NA,NA
2002,"VIII (Eastern Visayas)","Guiuan",90,125.741594444444,11.0355444444444
2002,"VIII (Eastern Visayas)","Hilongos",196,NA,NA
2002,"VIII (Eastern Visayas)","Maasin",0,124.782341666667,10.1873333333333
2002,"VIII (Eastern Visayas)","Ormoc",928,124.565322222222,11.0579972222222
2002,"VIII (Eastern Visayas)","Tacloban",607460,NA,NA
2002,"X (Northern Mindanao)","Cagayan de Oro",935754,124.611111111111,8.41555555555556
2002,"X (Northern Mindanao)","Camiguin",2600,NA,NA
2002,"X (Northern Mindanao)","Iligan",0,NA,NA
2002,"X (Northern Mindanao)","Malaybalay",0,NA,NA
2002,"X (Northern Mindanao)","Ozamis",636,NA,NA
2002,"XI (Davao Region)","Davao",1952862,125.645833333333,7.12527777777778
2002,"XI (Davao Region)","Mati",0,NA,NA
2002,"XII (SOCCSKSARGEN)","Barobo",0,NA,NA
2002,"XII (SOCCSKSARGEN)","General Santos",519780,125.165655555556,6.08219583333333
2002,"XIII (Caraga)","Allah Valley",8,124.751294444444,6.36681666666667
2002,"XIII (Caraga)","Bislig",0,126.321597222222,8.19595
2002,"XIII (Caraga)","Butuan",201128,125.477972222222,8.95132222222222
2002,"XIII (Caraga)","Siargao",710,126.014016666667,9.85909722222222
2002,"XIII (Caraga)","Surigao",6686,125.479327777778,9.75756666666667
2002,"XIII (Caraga)","Tandag",4768,126.171444444444,9.07211111111111
2003,"ARMM","Cagayan de Sulu",52,118.5,7.01666666666667
2003,"ARMM","Jolo",19776,121.011044444444,6.05367222222222
2003,"ARMM","Malabang",0,124.066666666667,7.63333333333333
2003,"ARMM","Sanga-Sanga",11390,119.743033333333,5.04699444444444
2003,"CAR","Baguio",28980,NA,NA
2003,"I (Ilocos Norte)","Laoag",199374,120.533333333333,18.1833333333333
2003,"I (Ilocos Norte)","Lingayen",1330,120.241105555556,16.0347861111111
2003,"I (Ilocos Norte)","Rosales",0,NA,NA
2003,"I (Ilocos Norte)","Vigan",1904,120.355797222222,17.5553305555556
2003,"II (Cagayan Valley)","Bagabag",5412,NA,NA
2003,"II (Cagayan Valley)","Basco",52130,121.979883333333,20.4513222222222
2003,"II (Cagayan Valley)","Cauayan",20846,121.753036111111,16.9298611111111
2003,"II (Cagayan Valley)","Itbayat",0,NA,NA
2003,"II (Cagayan Valley)","Palanan",18926,NA,NA
2003,"II (Cagayan Valley)","Tuguegarao",35406,121.730613888889,17.6383111111111
2003,"III (Central Luzon)","Baler",44,121.500133333333,15.7298361111111
2003,"III (Central Luzon)","Clark",0,120.025833333333,13.1175
2003,"III (Central Luzon)","Iba",2630,NA,NA
2003,"III (Central Luzon)","Plaridel",22830,NA,NA
2003,"III (Central Luzon)","Subic",43490,120.271363888889,14.79445
2003,"IV-A (CALABARZON))","Alabat",10,NA,NA
2003,"IV-A (CALABARZON))","Jomalig",76,NA,NA
2003,"IV-A (CALABARZON))","Lucena",6,NA,NA
2003,"IV-B (MIMAROPA)","Busuanga",18704,NA,NA
2003,"IV-B (MIMAROPA)","Calapan",138,NA,NA
2003,"IV-B (MIMAROPA)","Cuyo",2668,121,10.85
2003,"IV-B (MIMAROPA)","Lubang",14250,120.105341666667,13.8554277777778
2003,"IV-B (MIMAROPA)","Mamburao",810,120.60535,13.2080916666667
2003,"IV-B (MIMAROPA)","Marinduque",6554,121.825583333333,13.3609666666667
2003,"IV-B (MIMAROPA)","Pinamalayan",0,121.426011111111,12.9858277777778
2003,"IV-B (MIMAROPA)","Puerto Princesa",783900,119.429365277778,10.9317541666667
2003,"IV-B (MIMAROPA)","Romblon",260,NA,NA
2003,"IV-B (MIMAROPA)","San Jose",81896,NA,NA
2003,"IV-B (MIMAROPA)","Wasig",0,NA,NA
2003,"IX (Zamboanga Peninsula)","Dipolog",118794,123.334480555556,8.60126111111111
2003,"IX (Zamboanga Peninsula)","Ipil",328,122.583333333333,7.78333333333333
2003,"IX (Zamboanga Peninsula)","Liloy",1678,NA,NA
2003,"IX (Zamboanga Peninsula)","Pagadian",268,123.458294444444,7.82719722222222
2003,"IX (Zamboanga Peninsula)","Siocon",1146,122.133333333333,7.7
2003,"IX (Zamboanga Peninsula)","Zamboanga",618662,122.066666666667,6.93333333333333
2003,"NCR","Ninoy Aquino International Airport",26277070,121.019580555556,14.5086472222222
2003,"V (Bicol Region)","Bulan",0,NA,NA
2003,"V (Bicol Region)","Daet",0,122.980180555556,14.1291666666667
2003,"V (Bicol Region)","Legaspi",184246,123.746247222222,13.1570638888889
2003,"V (Bicol Region)","Masbate",52452,123.629236111111,12.3693666666667
2003,"V (Bicol Region)","Naga",90448,123.133333333333,13.6833333333333
2003,"V (Bicol Region)","Sorsogon",154,NA,NA
2003,"V (Bicol Region)","Virac",39986,124.205672222222,13.5764388888889
2003,"VI (Western Visayas)","Antique",88,121.933438888889,10.7660444444444
2003,"VI (Western Visayas)","Bacolod",1044790,122.929616666667,10.6425111111111
2003,"VI (Western Visayas)","Caticlan",430670,121.95405,11.9245027777778
2003,"VI (Western Visayas)","Iloilo",1365936,122.545277777778,10.7130555555556
2003,"VI (Western Visayas)","Kalibo",459700,122.376294444444,11.6794305555556
2003,"VI (Western Visayas)","Roxas",71108,122.751669444444,11.5976694444444
2003,"VII (Central Visayas)","Dumaguete",297298,123.300472222222,9.33371388888889
2003,"VII (Central Visayas)","Mactan-Cebu",3021534,123.978888888889,10.3072222222222
2003,"VII (Central Visayas)","Mactan/G. Aviation",16756,NA,NA
2003,"VII (Central Visayas)","Siquijor",668,NA,NA
2003,"VII (Central Visayas)","Tagbilaran",211112,123.853247222222,9.66408055555556
2003,"VII (Central Visayas)","Ubay",0,NA,NA
2003,"VIII (Eastern Visayas)","Biliran",0,NA,NA
2003,"VIII (Eastern Visayas)","Borongan",0,125.478794444444,11.6743277777778
2003,"VIII (Eastern Visayas)","Calbayog",29078,124.545091666667,12.0727055555556
2003,"VIII (Eastern Visayas)","Catarman",19574,NA,NA
2003,"VIII (Eastern Visayas)","Catbalogan",16,NA,NA
2003,"VIII (Eastern Visayas)","Guiuan",144,125.741594444444,11.0355444444444
2003,"VIII (Eastern Visayas)","Hilongos",162,NA,NA
2003,"VIII (Eastern Visayas)","Maasin",0,124.782341666667,10.1873333333333
2003,"VIII (Eastern Visayas)","Ormoc",0,124.565322222222,11.0579972222222
2003,"VIII (Eastern Visayas)","Tacloban",567146,NA,NA
2003,"X (Northern Mindanao)","Cagayan de Oro",772268,124.611111111111,8.41555555555556
2003,"X (Northern Mindanao)","Camiguin",3238,NA,NA
2003,"X (Northern Mindanao)","Iligan",0,NA,NA
2003,"X (Northern Mindanao)","Malaybalay",0,NA,NA
2003,"X (Northern Mindanao)","Ozamis",188,NA,NA
2003,"XI (Davao Region)","Davao",1511242,125.645833333333,7.12527777777778
2003,"XI (Davao Region)","Mati",1382,NA,NA
2003,"XII (SOCCSKSARGEN)","Allah Valley",84,124.751294444444,6.36681666666667
2003,"XII (SOCCSKSARGEN)","Cotabato",92818,NA,NA
2003,"XII (SOCCSKSARGEN)","General Santos",747480,125.165655555556,6.08219583333333
2003,"XIII (Caraga)","Barobo",0,NA,NA
2003,"XIII (Caraga)","Bislig",0,126.321597222222,8.19595
2003,"XIII (Caraga)","Butuan",242234,125.477972222222,8.95132222222222
2003,"XIII (Caraga)","Siargao",1014,126.014016666667,9.85909722222222
2003,"XIII (Caraga)","Surigao",4298,125.479327777778,9.75756666666667
2003,"XIII (Caraga)","Tandag",7202,126.171444444444,9.07211111111111
2004,"ARMM","Cagayan de Sulu",92,118.5,7.01666666666667
2004,"ARMM","Cotabato",127696,NA,NA
2004,"ARMM","Jolo",30478,121.011044444444,6.05367222222222
2004,"ARMM","Malabang",0,124.066666666667,7.63333333333333
2004,"ARMM","Sanga-Sanga",12684,119.743033333333,5.04699444444444
2004,"CAR","Baguio",38736,NA,NA
2004,"I (Ilocos Norte)","Laoag",269738,120.533333333333,18.1833333333333
2004,"I (Ilocos Norte)","Lingayen",1660,120.241105555556,16.0347861111111
2004,"I (Ilocos Norte)","Rosales",56,NA,NA
2004,"I (Ilocos Norte)","Vigan",1924,120.355797222222,17.5553305555556
2004,"II (Cagayan Valley)","Bagabag",2316,NA,NA
2004,"II (Cagayan Valley)","Basco",75476,121.979883333333,20.4513222222222
2004,"II (Cagayan Valley)","Itbayat",0,NA,NA
2004,"II (Cagayan Valley)","Palanan",14286,NA,NA
2004,"II (Cagayan Valley)","Tuguegarao",63946,121.730613888889,17.6383111111111
2004,"III (Central Luzon)","Baler",486,121.500133333333,15.7298361111111
2004,"III (Central Luzon)","Clark",0,120.025833333333,13.1175
2004,"III (Central Luzon)","Iba",1948,NA,NA
2004,"III (Central Luzon)","Plaridel",19054,NA,NA
2004,"III (Central Luzon)","Subic",0,120.271363888889,14.79445
2004,"IV-A (CALABARZON))","Alabat",0,NA,NA
2004,"IV-A (CALABARZON))","Jomalig",756,NA,NA
2004,"IV-B (MIMAROPA)","Busuanga",34844,NA,NA
2004,"IV-B (MIMAROPA)","Calapan",0,NA,NA
2004,"IV-B (MIMAROPA)","Cuyo",2558,121,10.85
2004,"IV-B (MIMAROPA)","Lubang",11008,120.105341666667,13.8554277777778
2004,"IV-B (MIMAROPA)","Mamburao",2098,120.60535,13.2080916666667
2004,"IV-B (MIMAROPA)","Marinduque",2414,121.825583333333,13.3609666666667
2004,"IV-B (MIMAROPA)","Pinamalayan",0,121.426011111111,12.9858277777778
2004,"IV-B (MIMAROPA)","Puerto Princesa",1087720,119.429365277778,10.9317541666667
2004,"IV-B (MIMAROPA)","Romblon",1866,NA,NA
2004,"IV-B (MIMAROPA)","San Jose",79492,NA,NA
2004,"IV-B (MIMAROPA)","Wasig",0,NA,NA
2004,"IX (Zamboanga Peninsula)","Dipolog",149280,123.334480555556,8.60126111111111
2004,"IX (Zamboanga Peninsula)","Ipil",664,122.583333333333,7.78333333333333
2004,"IX (Zamboanga Peninsula)","Liloy",112,NA,NA
2004,"IX (Zamboanga Peninsula)","Pagadian",720,123.458294444444,7.82719722222222
2004,"IX (Zamboanga Peninsula)","Siocon",954,122.133333333333,7.7
2004,"IX (Zamboanga Peninsula)","Zamboanga",706102,122.066666666667,6.93333333333333
2004,"NCR","Ninoy Aquino International Airport",30857042,121.019580555556,14.5086472222222
2004,"V (Bicol Region)","Bulan",124,NA,NA
2004,"V (Bicol Region)","Daet",102,122.980180555556,14.1291666666667
2004,"V (Bicol Region)","Legaspi",200180,123.746247222222,13.1570638888889
2004,"V (Bicol Region)","Masbate",53472,123.629236111111,12.3693666666667
2004,"V (Bicol Region)","Naga",87812,123.133333333333,13.6833333333333
2004,"V (Bicol Region)","Sorsogon",56,NA,NA
2004,"V (Bicol Region)","Virac",43232,124.205672222222,13.5764388888889
2004,"VI (Western Visayas)","Antique",5668,121.933438888889,10.7660444444444
2004,"VI (Western Visayas)","Bacolod",1148250,122.929616666667,10.6425111111111
2004,"VI (Western Visayas)","Caticlan",789386,121.95405,11.9245027777778
2004,"VI (Western Visayas)","Iloilo",1479168,122.545277777778,10.7130555555556
2004,"VI (Western Visayas)","Kalibo",492710,122.376294444444,11.6794305555556
2004,"VI (Western Visayas)","Roxas",151190,122.751669444444,11.5976694444444
2004,"VII (Central Visayas)","Dumaguete",262106,123.300472222222,9.33371388888889
2004,"VII (Central Visayas)","Mactan-Cebu",4665408,123.978888888889,10.3072222222222
2004,"VII (Central Visayas)","Siquijor",242,NA,NA
2004,"VII (Central Visayas)","Tagbilaran",325724,123.853247222222,9.66408055555556
2004,"VII (Central Visayas)","Ubay",0,NA,NA
2004,"VIII (Eastern Visayas)","Biliran",0,NA,NA
2004,"VIII (Eastern Visayas)","Borongan",0,125.478794444444,11.6743277777778
2004,"VIII (Eastern Visayas)","Calbayog",10528,124.545091666667,12.0727055555556
2004,"VIII (Eastern Visayas)","Catarman",22848,NA,NA
2004,"VIII (Eastern Visayas)","Catbalogan",0,NA,NA
2004,"VIII (Eastern Visayas)","Guiuan",96,125.741594444444,11.0355444444444
2004,"VIII (Eastern Visayas)","Hilongos",78,NA,NA
2004,"VIII (Eastern Visayas)","Maasin",0,124.782341666667,10.1873333333333
2004,"VIII (Eastern Visayas)","Ormoc",0,124.565322222222,11.0579972222222
2004,"VIII (Eastern Visayas)","Tacloban",579338,NA,NA
2004,"X (Northern Mindanao)","Cagayan de Oro",814734,124.611111111111,8.41555555555556
2004,"X (Northern Mindanao)","Camiguin",3132,NA,NA
2004,"X (Northern Mindanao)","Iligan",0,NA,NA
2004,"X (Northern Mindanao)","Ozamis",476,NA,NA
2004,"XI (Davao Region)","Davao",1744434,125.645833333333,7.12527777777778
2004,"XI (Davao Region)","Mati",0,NA,NA
2004,"XII (SOCCSKSARGEN)","Allah Valley",496,124.751294444444,6.36681666666667
2004,"XII (SOCCSKSARGEN)","General Santos",604192,125.165655555556,6.08219583333333
2004,"XIII (Caraga)","Bislig",0,126.321597222222,8.19595
2004,"XIII (Caraga)","Butuan",272132,125.477972222222,8.95132222222222
2004,"XIII (Caraga)","Siargao",920,126.014016666667,9.85909722222222
2004,"XIII (Caraga)","Surigao",17946,125.479327777778,9.75756666666667
2004,"XIII (Caraga)","Tandag",10122,126.171444444444,9.07211111111111
2005,"ARMM","Cagayan de Sulu",30,118.5,7.01666666666667
2005,"ARMM","Cotabato",173840,NA,NA
