"year","region","airport","passenger_count","longitude","latitude"
2005,"ARMM","Jolo",40942,121.011044444444,6.05367222222222
2005,"ARMM","Malabang",0,124.066666666667,7.63333333333333
2005,"ARMM","Sanga-Sanga",17540,119.743033333333,5.04699444444444
2005,"CAR","Baguio",39422,NA,NA
2005,"I (Ilocos Norte)","Laoag",238924,120.533333333333,18.1833333333333
2005,"I (Ilocos Norte)","Lingayen",1500,120.241105555556,16.0347861111111
2005,"I (Ilocos Norte)","Rosales",0,NA,NA
2005,"I (Ilocos Norte)","Vigan",5808,120.355797222222,17.5553305555556
2005,"II (Cagayan Valley)","Bagabag",2108,NA,NA
2005,"II (Cagayan Valley)","Basco",50752,121.979883333333,20.4513222222222
2005,"II (Cagayan Valley)","Cauayan",14328,121.753036111111,16.9298611111111
2005,"II (Cagayan Valley)","Itbayat",0,NA,NA
2005,"II (Cagayan Valley)","Palanan",10102,NA,NA
2005,"II (Cagayan Valley)","Tuguegarao",63984,121.730613888889,17.6383111111111
2005,"III (Central Luzon)","Baler",52,121.500133333333,15.7298361111111
2005,"III (Central Luzon)","Clark",0,120.025833333333,13.1175
2005,"III (Central Luzon)","Iba",1694,NA,NA
2005,"III (Central Luzon)","Plaridel",16024,NA,NA
2005,"III (Central Luzon)","Subic",0,120.271363888889,14.79445
2005,"IV-A (CALABARZON))","Alabat",0,NA,NA
2005,"IV-A (CALABARZON))","Busuanga",72,NA,NA
2005,"IV-A (CALABARZON))","Calapan",68,NA,NA
2005,"IV-A (CALABARZON))","Jomalig",746,NA,NA
2005,"IV-B (MIMAROPA)","Baler",284,121.500133333333,15.7298361111111
2005,"IV-B (MIMAROPA)","Bulan",40,NA,NA
2005,"IV-B (MIMAROPA)","Busuanga",66354,NA,NA
2005,"IV-B (MIMAROPA)","Calapan",446,NA,NA
2005,"IV-B (MIMAROPA)","Cuyo",1802,121,10.85
2005,"IV-B (MIMAROPA)","Daet",0,122.980180555556,14.1291666666667
2005,"IV-B (MIMAROPA)","Legaspi",199132,123.746247222222,13.1570638888889
2005,"IV-B (MIMAROPA)","Lubang",9840,120.105341666667,13.8554277777778
2005,"IV-B (MIMAROPA)","Mamburao",528,120.60535,13.2080916666667
2005,"IV-B (MIMAROPA)","Marinduque",1178,121.825583333333,13.3609666666667
2005,"IV-B (MIMAROPA)","Masbate",53070,123.629236111111,12.3693666666667
2005,"IV-B (MIMAROPA)","Naga",74006,123.133333333333,13.6833333333333
2005,"IV-B (MIMAROPA)","Pinamalayan",0,121.426011111111,12.9858277777778
2005,"IV-B (MIMAROPA)","Puerto Princesa",1071112,119.429365277778,10.9317541666667
2005,"IV-B (MIMAROPA)","Romblon",2690,NA,NA
2005,"IV-B (MIMAROPA)","San Jose",83980,NA,NA
2005,"IV-B (MIMAROPA)","Sorsogon",24,NA,NA
2005,"IV-B (MIMAROPA)","Virac",41998,124.205672222222,13.5764388888889
2005,"IV-B (MIMAROPA)","Wasig",0,NA,NA
2005,"IX (Zamboanga Peninsula)","Dipolog",152370,123.334480555556,8.60126111111111
2005,"IX (Zamboanga Peninsula)","Ipil",152,122.583333333333,7.78333333333333
2005,"IX (Zamboanga Peninsula)","Liloy",4,NA,NA
2005,"IX (Zamboanga Peninsula)","Pagadian",3584,123.458294444444,7.82719722222222
2005,"IX (Zamboanga Peninsula)","Siocon",0,122.133333333333,7.7
2005,"IX (Zamboanga Peninsula)","Zamboanga",721850,122.066666666667,6.93333333333333
2005,"NCR","Ninoy Aquino International Airport",32970356,121.019580555556,14.5086472222222
2005,"VI (Western Visayas)","Antique",0,121.933438888889,10.7660444444444
2005,"VI (Western Visayas)","Bacolod",1127142,122.929616666667,10.6425111111111
2005,"VI (Western Visayas)","Caticlan",1043036,121.95405,11.9245027777778
2005,"VI (Western Visayas)","Iloilo",1416938,122.545277777778,10.7130555555556
2005,"VI (Western Visayas)","Kalibo",484366,122.376294444444,11.6794305555556
2005,"VI (Western Visayas)","Roxas",188498,122.751669444444,11.5976694444444
2005,"VII (Central Visayas)","Dumaguete",328316,123.300472222222,9.33371388888889
2005,"VII (Central Visayas)","Mactan-Cebu",3795350,123.978888888889,10.3072222222222
2005,"VII (Central Visayas)","Siquijor",72,NA,NA
2005,"VII (Central Visayas)","Tagbilaran",397210,123.853247222222,9.66408055555556
2005,"VII (Central Visayas)","Ubay",0,NA,NA
2005,"VIII (Eastern Visayas)","Biliran",0,NA,NA
2005,"VIII (Eastern Visayas)","Borongan",0,125.478794444444,11.6743277777778
2005,"VIII (Eastern Visayas)","Calbayog",6538,124.545091666667,12.0727055555556
2005,"VIII (Eastern Visayas)","Catarman",25510,NA,NA
2005,"VIII (Eastern Visayas)","Catbalogan",0,NA,NA
2005,"VIII (Eastern Visayas)","Guiuan",344,125.741594444444,11.0355444444444
2005,"VIII (Eastern Visayas)","Hilongos",162,NA,NA
2005,"VIII (Eastern Visayas)","Maasin",0,124.782341666667,10.1873333333333
2005,"VIII (Eastern Visayas)","Ormoc",0,124.565322222222,11.0579972222222
2005,"VIII (Eastern Visayas)","Tacloban",656716,NA,NA
2005,"X (Northern Mindanao)","Cagayan de Oro",928108,124.611111111111,8.41555555555556
2005,"X (Northern Mindanao)","Camiguin",6774,NA,NA
2005,"X (Northern Mindanao)","Iligan",340,NA,NA
2005,"X (Northern Mindanao)","Ozamis",78,NA,NA
2005,"XI (Davao Region)","Davao",2694068,125.645833333333,7.12527777777778
2005,"XI (Davao Region)","Mati",0,NA,NA
2005,"XII (SOCCSKSARGEN)","Allah Valley",544,124.751294444444,6.36681666666667
2005,"XII (SOCCSKSARGEN)","General Santos",225224,125.165655555556,6.08219583333333
2005,"XIII (Caraga)","Bislig",0,126.321597222222,8.19595
2005,"XIII (Caraga)","Butuan",235888,125.477972222222,8.95132222222222
2005,"XIII (Caraga)","General Santos",5e+05,125.165655555556,6.08219583333333
2005,"XIII (Caraga)","Siargao",1510,126.014016666667,9.85909722222222
2005,"XIII (Caraga)","Surigao",29690,125.479327777778,9.75756666666667
2005,"XIII (Caraga)","Tandag",14200,126.171444444444,9.07211111111111
2006,"ARMM","Cagayan de Sulu",0,118.5,7.01666666666667
2006,"ARMM","Cotabato",121060,NA,NA
2006,"ARMM","Jolo",14662,121.011044444444,6.05367222222222
2006,"ARMM","Malabang",0,124.066666666667,7.63333333333333
2006,"ARMM","Sanga-Sanga",4820,119.743033333333,5.04699444444444
2006,"CAR","Baguio",36704,NA,NA
2006,"I (Ilocos Norte)","Laoag",257714,120.533333333333,18.1833333333333
2006,"I (Ilocos Norte)","Lingayen",2604,120.241105555556,16.0347861111111
2006,"I (Ilocos Norte)","Rosales",0,NA,NA
2006,"I (Ilocos Norte)","Vigan",5484,120.355797222222,17.5553305555556
2006,"II (Cagayan Valley)","Bagabag",2848,NA,NA
2006,"II (Cagayan Valley)","Basco",45496,121.979883333333,20.4513222222222
2006,"II (Cagayan Valley)","Cauayan",15240,121.753036111111,16.9298611111111
2006,"II (Cagayan Valley)","Itbayat",0,NA,NA
2006,"II (Cagayan Valley)","Palanan",10060,NA,NA
2006,"II (Cagayan Valley)","Tuguegarao",59628,121.730613888889,17.6383111111111
2006,"III (Central Luzon)","Baler",672,121.500133333333,15.7298361111111
2006,"III (Central Luzon)","Clark",1956280,120.025833333333,13.1175
2006,"III (Central Luzon)","Iba",2934,NA,NA
2006,"III (Central Luzon)","Plaridel",44964,NA,NA
2006,"III (Central Luzon)","Subic",34270,120.271363888889,14.79445
2006,"IV-A (CALABARZON))","Alabat",0,NA,NA
2006,"IV-A (CALABARZON))","Jomalig",480,NA,NA
2006,"IV-B (MIMAROPA)","Busuanga",57734,NA,NA
2006,"IV-B (MIMAROPA)","Calapan",0,NA,NA
2006,"IV-B (MIMAROPA)","Cuyo",346,121,10.85
2006,"IV-B (MIMAROPA)","Lubang",8554,120.105341666667,13.8554277777778
2006,"IV-B (MIMAROPA)","Mamburao",954,120.60535,13.2080916666667
2006,"IV-B (MIMAROPA)","Marinduque",0,121.825583333333,13.3609666666667
2006,"IV-B (MIMAROPA)","Pinamalayan",0,121.426011111111,12.9858277777778
2006,"IV-B (MIMAROPA)","Puerto Princesa",1136440,119.429365277778,10.9317541666667
2006,"IV-B (MIMAROPA)","Romblon",20,NA,NA
2006,"IV-B (MIMAROPA)","San Jose",89794,NA,NA
2006,"IV-B (MIMAROPA)","Wasig",0,NA,NA
2006,"IX (Zamboanga Peninsula)","Dipolog",139360,123.334480555556,8.60126111111111
2006,"IX (Zamboanga Peninsula)","Ipil",64,122.583333333333,7.78333333333333
2006,"IX (Zamboanga Peninsula)","Liloy",0,NA,NA
2006,"IX (Zamboanga Peninsula)","Pagadian",8862,123.458294444444,7.82719722222222
2006,"IX (Zamboanga Peninsula)","Siocon",0,122.133333333333,7.7
2006,"IX (Zamboanga Peninsula)","Zamboanga",795820,122.066666666667,6.93333333333333
2006,"NCR","Ninoy Aquino International Airport",36458442,121.019580555556,14.5086472222222
2006,"Region XII","Cotabato",130018,NA,NA
2006,"V (Bicol Region)","Bulan",16,NA,NA
2006,"V (Bicol Region)","Daet",68,122.980180555556,14.1291666666667
2006,"V (Bicol Region)","Legaspi",292934,123.746247222222,13.1570638888889
2006,"V (Bicol Region)","Masbate",44374,123.629236111111,12.3693666666667
2006,"V (Bicol Region)","Naga",101514,123.133333333333,13.6833333333333
2006,"V (Bicol Region)","Sorsogon",4,NA,NA
2006,"V (Bicol Region)","Virac",35832,124.205672222222,13.5764388888889
2006,"VI (Western Visayas)","Antique",0,121.933438888889,10.7660444444444
2006,"VI (Western Visayas)","Bacolod",1330288,122.929616666667,10.6425111111111
2006,"VI (Western Visayas)","Caticlan",1038088,121.95405,11.9245027777778
2006,"VI (Western Visayas)","Iloilo",1728806,122.545277777778,10.7130555555556
2006,"VI (Western Visayas)","Kalibo",686692,122.376294444444,11.6794305555556
2006,"VI (Western Visayas)","Roxas",240444,122.751669444444,11.5976694444444
2006,"VII (Central Visayas)","Dumaguete",328488,123.300472222222,9.33371388888889
2006,"VII (Central Visayas)","Mactan-Cebu",1641808,123.978888888889,10.3072222222222
2006,"VII (Central Visayas)","Siquijor",234,NA,NA
2006,"VII (Central Visayas)","Tagbilaran",482968,123.853247222222,9.66408055555556
2006,"VII (Central Visayas)","Ubay",0,NA,NA
2006,"VIII (Eastern Visayas)","Biliran",0,NA,NA
2006,"VIII (Eastern Visayas)","Borongan",0,125.478794444444,11.6743277777778
2006,"VIII (Eastern Visayas)","Calbayog",16534,124.545091666667,12.0727055555556
2006,"VIII (Eastern Visayas)","Catarman",27818,NA,NA
2006,"VIII (Eastern Visayas)","Catbalogan",0,NA,NA
2006,"VIII (Eastern Visayas)","Guiuan",1168,125.741594444444,11.0355444444444
2006,"VIII (Eastern Visayas)","Hilongos",238,NA,NA
2006,"VIII (Eastern Visayas)","Maasin",0,124.782341666667,10.1873333333333
2006,"VIII (Eastern Visayas)","Ormoc",0,124.565322222222,11.0579972222222
2006,"VIII (Eastern Visayas)","Tacloban",799770,NA,NA
2006,"X (Northern Mindanao)","Cagayan de Oro",1212186,124.611111111111,8.41555555555556
2006,"X (Northern Mindanao)","Camiguin",6296,NA,NA
2006,"X (Northern Mindanao)","Iligan",352,NA,NA
2006,"X (Northern Mindanao)","Ozamis",0,NA,NA
2006,"X (Northern Mindanao)","Siargao",1044,126.014016666667,9.85909722222222
2006,"X (Northern Mindanao)","Surigao",22102,125.479327777778,9.75756666666667
2006,"XI (Davao Region)","Davao",2683628,125.645833333333,7.12527777777778
2006,"XI (Davao Region)","Mati",0,NA,NA
2006,"XII (SOCCSKSARGEN)","Allah Valley",236,124.751294444444,6.36681666666667
2006,"XII (SOCCSKSARGEN)","General Santos",313072,125.165655555556,6.08219583333333
2006,"XIII (Caraga)","Bislig",0,126.321597222222,8.19595
2006,"XIII (Caraga)","Butuan",318096,125.477972222222,8.95132222222222
2006,"XIII (Caraga)","General Santos",520396,125.165655555556,6.08219583333333
2006,"XIII (Caraga)","Tandag",9668,126.171444444444,9.07211111111111
2007,"ARMM","Cagayan de Sulu",0,118.5,7.01666666666667
2007,"ARMM","Cotabato",254396,NA,NA
2007,"ARMM","Jolo",28490,121.011044444444,6.05367222222222
2007,"ARMM","Malabang",0,124.066666666667,7.63333333333333
2007,"ARMM","Sanga-Sanga",28978,119.743033333333,5.04699444444444
2007,"CAR","Baguio",31502,NA,NA
2007,"I (Ilocos Norte)","Laoag",285633,120.533333333333,18.1833333333333
2007,"I (Ilocos Norte)","Lingayen",12948,120.241105555556,16.0347861111111
2007,"I (Ilocos Norte)","Rosales",0,NA,NA
2007,"I (Ilocos Norte)","Vigan",18730,120.355797222222,17.5553305555556
2007,"II (Cagayan Valley)","Bagabag",1576,NA,NA
2007,"II (Cagayan Valley)","Basco",39100,121.979883333333,20.4513222222222
2007,"II (Cagayan Valley)","Cauayan",12794,121.753036111111,16.9298611111111
2007,"II (Cagayan Valley)","Itbayat",142,NA,NA
2007,"II (Cagayan Valley)","Palanan",8996,NA,NA
2007,"II (Cagayan Valley)","Tuguegarao",76246,121.730613888889,17.6383111111111
2007,"III (Central Luzon)","Baler",2242,121.500133333333,15.7298361111111
2007,"III (Central Luzon)","Clark",2150458,120.025833333333,13.1175
2007,"III (Central Luzon)","Iba",12948,NA,NA
2007,"III (Central Luzon)","Plaridel",361424,NA,NA
2007,"III (Central Luzon)","Subic",35296,120.271363888889,14.79445
2007,"IV-A (CALABARZON))","Alabat",0,NA,NA
2007,"IV-A (CALABARZON))","Jomalig",430,NA,NA
2007,"IV-B (MIMAROPA)","Busuanga",67346,NA,NA
2007,"IV-B (MIMAROPA)","Calapan",0,NA,NA
2007,"IV-B (MIMAROPA)","Cuyo",1094,121,10.85
2007,"IV-B (MIMAROPA)","Lubang",22272,120.105341666667,13.8554277777778
2007,"IV-B (MIMAROPA)","Mamburao",686,120.60535,13.2080916666667
2007,"IV-B (MIMAROPA)","Marinduque",266,121.825583333333,13.3609666666667
2007,"IV-B (MIMAROPA)","Pinamalayan",0,121.426011111111,12.9858277777778
2007,"IV-B (MIMAROPA)","Puerto Princesa",1568156,119.429365277778,10.9317541666667
2007,"IV-B (MIMAROPA)","Romblon",1494,NA,NA
2007,"IV-B (MIMAROPA)","San Jose",70778,NA,NA
2007,"IV-B (MIMAROPA)","Wasig",0,NA,NA
2007,"IX (Zamboanga Peninsula)","Dipolog",242456,123.334480555556,8.60126111111111
2007,"IX (Zamboanga Peninsula)","Ipil",74,122.583333333333,7.78333333333333
2007,"IX (Zamboanga Peninsula)","Liloy",0,NA,NA
2007,"IX (Zamboanga Peninsula)","Pagadian",12500,123.458294444444,7.82719722222222
2007,"IX (Zamboanga Peninsula)","Siocon",0,122.133333333333,7.7
2007,"IX (Zamboanga Peninsula)","Zamboanga",970436,122.066666666667,6.93333333333333
2007,"NCR","Ninoy Aquino International Airport",41387492,121.019580555556,14.5086472222222
2007,"V (Bicol Region)","Bulan",4,NA,NA
2007,"V (Bicol Region)","Daet",40,122.980180555556,14.1291666666667
2007,"V (Bicol Region)","Legaspi",450124,123.746247222222,13.1570638888889
2007,"V (Bicol Region)","Masbate",45718,123.629236111111,12.3693666666667
2007,"V (Bicol Region)","Naga",105994,123.133333333333,13.6833333333333
2007,"V (Bicol Region)","Sorsogon",0,NA,NA
2007,"V (Bicol Region)","Virac",37310,124.205672222222,13.5764388888889
2007,"VI (Western Visayas)","Antique",180,121.933438888889,10.7660444444444
2007,"VI (Western Visayas)","Bacolod",1571862,122.929616666667,10.6425111111111
2007,"VI (Western Visayas)","Caticlan",1092935,121.95405,11.9245027777778
2007,"VI (Western Visayas)","Iloilo",2005236,122.545277777778,10.7130555555556
2007,"VI (Western Visayas)","Kalibo",940338,122.376294444444,11.6794305555556
2007,"VI (Western Visayas)","Roxas",269424,122.751669444444,11.5976694444444
2007,"VII (Central Visayas)","Dumaguete",552456,123.300472222222,9.33371388888889
2007,"VII (Central Visayas)","Mactan-Cebu",8138896,123.978888888889,10.3072222222222
2007,"VII (Central Visayas)","Siquijor",72,NA,NA
2007,"VII (Central Visayas)","Tagbilaran",691226,123.853247222222,9.66408055555556
2007,"VII (Central Visayas)","Ubay",0,NA,NA
2007,"VIII (Eastern Visayas)","Biliran",0,NA,NA
2007,"VIII (Eastern Visayas)","Borongan",0,125.478794444444,11.6743277777778
2007,"VIII (Eastern Visayas)","Calbayog",22276,124.545091666667,12.0727055555556
2007,"VIII (Eastern Visayas)","Catarman",34470,NA,NA
2007,"VIII (Eastern Visayas)","Catbalogan",0,NA,NA
2007,"VIII (Eastern Visayas)","Guiuan",1728,125.741594444444,11.0355444444444
2007,"VIII (Eastern Visayas)","Hilongos",326,NA,NA
2007,"VIII (Eastern Visayas)","Maasin",0,124.782341666667,10.1873333333333
2007,"VIII (Eastern Visayas)","Ormoc",2638,124.565322222222,11.0579972222222
2007,"VIII (Eastern Visayas)","Tacloban",1022644,NA,NA
2007,"X (Northern Mindanao)","Cagayan de Oro",1404810,124.611111111111,8.41555555555556
2007,"X (Northern Mindanao)","Camiguin",4346,NA,NA
2007,"X (Northern Mindanao)","Iligan",76,NA,NA
2007,"X (Northern Mindanao)","Ozamis",30196,NA,NA
2007,"XI (Davao Region)","Davao",3110444,125.645833333333,7.12527777777778
2007,"XI (Davao Region)","Mati",0,NA,NA
2007,"XII (SOCCSKSARGEN)","Allah Valley",318,124.751294444444,6.36681666666667
2007,"XII (SOCCSKSARGEN)","General Santos",1240932,125.165655555556,6.08219583333333
2007,"XIII (Caraga)","Bislig",0,126.321597222222,8.19595
2007,"XIII (Caraga)","Butuan",400692,125.477972222222,8.95132222222222
2007,"XIII (Caraga)","Siargao",450,126.014016666667,9.85909722222222
2007,"XIII (Caraga)","Surigao",54804,125.479327777778,9.75756666666667
2007,"XIII (Caraga)","Tandag",24,126.171444444444,9.07211111111111
2008,"ARMM","Cagayan de Sulu",0,118.5,7.01666666666667
2008,"ARMM","Cotabato",209070,NA,NA
2008,"ARMM","Dipolog",562,123.334480555556,8.60126111111111
2008,"ARMM","Jolo",37498,121.011044444444,6.05367222222222
2008,"ARMM","Malabang",0,124.066666666667,7.63333333333333
2008,"ARMM","Sanga-Sanga",0,119.743033333333,5.04699444444444
2008,"CAR","Baguio",19610,NA,NA
2008,"I (Ilocos Norte)","Laoag",308638,120.533333333333,18.1833333333333
2008,"I (Ilocos Norte)","Lingayen",26434,120.241105555556,16.0347861111111
2008,"I (Ilocos Norte)","Rosales",0,NA,NA
2008,"I (Ilocos Norte)","Vigan",95096,120.355797222222,17.5553305555556
2008,"II (Cagayan Valley)","Bagabag",2270,NA,NA
2008,"II (Cagayan Valley)","Basco",48576,121.979883333333,20.4513222222222
2008,"II (Cagayan Valley)","Cauayan",21946,121.753036111111,16.9298611111111
2008,"II (Cagayan Valley)","Itbayat",1120,NA,NA
2008,"II (Cagayan Valley)","Palanan",6766,NA,NA
2008,"II (Cagayan Valley)","Tuguegarao",137642,121.730613888889,17.6383111111111
2008,"III (Central Luzon)","Baler",5230,121.500133333333,15.7298361111111
2008,"III (Central Luzon)","Busuanga",31238,NA,NA
2008,"III (Central Luzon)","Clark",0,120.025833333333,13.1175
2008,"III (Central Luzon)","Iba",20388,NA,NA
2008,"III (Central Luzon)","Plaridel",468196,NA,NA
2008,"III (Central Luzon)","Subic",0,120.271363888889,14.79445
2008,"IV-A (CALABARZON))","Alabat",0,NA,NA
2008,"IV-A (CALABARZON))","Jomalig",318,NA,NA
2008,"IV-B (MIMAROPA)","Busuanga",71624,NA,NA
2008,"IV-B (MIMAROPA)","Calapan",2376,NA,NA
2008,"IV-B (MIMAROPA)","Cuyo",2412,121,10.85
2008,"IV-B (MIMAROPA)","Lubang",25904,120.105341666667,13.8554277777778
2008,"IV-B (MIMAROPA)","Mamburao",5258,120.60535,13.2080916666667
2008,"IV-B (MIMAROPA)","Marinduque",2198,121.825583333333,13.3609666666667
2008,"IV-B (MIMAROPA)","Pinamalayan",0,121.426011111111,12.9858277777778
2008,"IV-B (MIMAROPA)","Puerto Princesa",1927024,119.429365277778,10.9317541666667
2008,"IV-B (MIMAROPA)","Romblon",15960,NA,NA
2008,"IV-B (MIMAROPA)","San Jose",126846,NA,NA
2008,"IV-B (MIMAROPA)","Wasig",0,NA,NA
2008,"IX (Zamboanga Peninsula)","Dipolog",287076,123.334480555556,8.60126111111111
2008,"IX (Zamboanga Peninsula)","Ipil",0,122.583333333333,7.78333333333333
2008,"IX (Zamboanga Peninsula)","Liloy",0,NA,NA
2008,"IX (Zamboanga Peninsula)","Pagadian",0,123.458294444444,7.82719722222222
2008,"IX (Zamboanga Peninsula)","Siocon",0,122.133333333333,7.7
2008,"IX (Zamboanga Peninsula)","Zamboanga",939080,122.066666666667,6.93333333333333
2008,"NCR","Ninoy Aquino International Airport",44506316,121.019580555556,14.5086472222222
2008,"V (Bicol Region)","Bulan",8,NA,NA
2008,"V (Bicol Region)","Daet",600,122.980180555556,14.1291666666667
2008,"V (Bicol Region)","Legaspi",564818,123.746247222222,13.1570638888889
2008,"V (Bicol Region)","Masbate",47170,123.629236111111,12.3693666666667
2008,"V (Bicol Region)","Naga",174336,123.133333333333,13.6833333333333
2008,"V (Bicol Region)","Sorsogon",8,NA,NA
2008,"V (Bicol Region)","Virac",57892,124.205672222222,13.5764388888889
2008,"VI (Western Visayas)","Antique",4762,121.933438888889,10.7660444444444
2008,"VI (Western Visayas)","Bacolod",1686976,122.929616666667,10.6425111111111
2008,"VI (Western Visayas)","Caticlan",1523922,121.95405,11.9245027777778
2008,"VI (Western Visayas)","Iloilo",2147814,122.545277777778,10.7130555555556
2008,"VI (Western Visayas)","Kalibo",800084,122.376294444444,11.6794305555556
2008,"VI (Western Visayas)","Roxas",230750,122.751669444444,11.5976694444444
2008,"VII (Central Visayas)","Dumaguete",612364,123.300472222222,9.33371388888889
2008,"VII (Central Visayas)","Mactan-Cebu",7285724,123.978888888889,10.3072222222222
2008,"VII (Central Visayas)","Siquijor",152,NA,NA
2008,"VII (Central Visayas)","Tagbilaran",801628,123.853247222222,9.66408055555556
2008,"VII (Central Visayas)","Ubay",0,NA,NA
2008,"VIII (Eastern Visayas)","Biliran",0,NA,NA
2008,"VIII (Eastern Visayas)","Borongan",0,125.478794444444,11.6743277777778
2008,"VIII (Eastern Visayas)","Calbayog",41232,124.545091666667,12.0727055555556
2008,"VIII (Eastern Visayas)","Catarman",45248,NA,NA
2008,"VIII (Eastern Visayas)","Catbalogan",0,NA,NA
2008,"VIII (Eastern Visayas)","Guiuan",716,125.741594444444,11.0355444444444
2008,"VIII (Eastern Visayas)","Hilongos",362,NA,NA
2008,"VIII (Eastern Visayas)","Maasin",0,124.782341666667,10.1873333333333
2008,"VIII (Eastern Visayas)","Ormoc",31660,124.565322222222,11.0579972222222
2008,"VIII (Eastern Visayas)","Tacloban",1254402,NA,NA
2008,"X (Northern Mindanao)","Cagayan de Oro",1804368,124.611111111111,8.41555555555556
2008,"X (Northern Mindanao)","Camiguin",2342,NA,NA
2008,"X (Northern Mindanao)","Iligan",16,NA,NA
2008,"X (Northern Mindanao)","Ozamis",160580,NA,NA
2008,"XI (Davao Region)","Davao",3385754,125.645833333333,7.12527777777778
2008,"XI (Davao Region)","Mati",0,NA,NA
2008,"XII (SOCCSKSARGEN)","Allah Valley",476,124.751294444444,6.36681666666667
2008,"XII (SOCCSKSARGEN)","General Santos",1211548,125.165655555556,6.08219583333333
2008,"XIII (Caraga)","Bislig",0,126.321597222222,8.19595
2008,"XIII (Caraga)","Butuan",616810,125.477972222222,8.95132222222222
2008,"XIII (Caraga)","Siargao",1562,126.014016666667,9.85909722222222
2008,"XIII (Caraga)","Surigao",46340,125.479327777778,9.75756666666667
2008,"XIII (Caraga)","Tandag",50,126.171444444444,9.07211111111111
