"country","date","region","subregion","passenger_count","ctry_cntr_long","ctry_cntr_lat"
"Australia",2017-08-01,"Australasia & The Pacific","Australasia & The Pacific",19985,-15.7823004694836,-30.319014084507
"Australia",2017-09-01,"Australasia & The Pacific","Australasia & The Pacific",16016,-15.7823004694836,-30.319014084507
"Australia",2017-10-01,"Australasia & The Pacific","Australasia & The Pacific",19858,-15.7823004694836,-30.319014084507
"Australia",2018-01-01,"Australasia & The Pacific","Australasia & The Pacific",0,-15.7823004694836,-30.319014084507
"Australia",2018-02-01,"Australasia & The Pacific","Australasia & The Pacific",30924,-15.7823004694836,-30.319014084507
"Australia",2018-04-01,"Australasia & The Pacific","Australasia & The Pacific",23623,-15.7823004694836,-30.319014084507
"Australia",2018-05-01,"Australasia & The Pacific","Australasia & The Pacific",25292,-15.7823004694836,-30.319014084507
"Australia",2018-06-01,"Australasia & The Pacific","Australasia & The Pacific",21279,-15.7823004694836,-30.319014084507
"Australia",2018-07-01,"Australasia & The Pacific","Australasia & The Pacific",19663,-15.7823004694836,-30.319014084507
"Australia",2018-08-01,"Australasia & The Pacific","Australasia & The Pacific",20817,-15.7823004694836,-30.319014084507
"Australia",2018-09-01,"Australasia & The Pacific","Australasia & The Pacific",17578,-15.7823004694836,-30.319014084507
"Australia",2018-10-01,"Australasia & The Pacific","Australasia & The Pacific",20551,-15.7823004694836,-30.319014084507
"Australia",2018-11-01,"Australasia & The Pacific","Australasia & The Pacific",21167,-15.7823004694836,-30.319014084507
"Australia",2018-12-01,"Australasia & The Pacific","Australasia & The Pacific",22460,-15.7823004694836,-30.319014084507
"Taiwan",2014-01-01,"Asia","East Asia",12448,-39.2136734693877,24.0868367346939
"Taiwan",2014-02-01,"Asia","East Asia",12167,-39.2136734693877,24.0868367346939
"Taiwan",2014-04-01,"Asia","East Asia",10700,-39.2136734693877,24.0868367346939
"Taiwan",2014-05-01,"Asia","East Asia",9810,-39.2136734693877,24.0868367346939
"Taiwan",2014-06-01,"Asia","East Asia",10418,-39.2136734693877,24.0868367346939
"Taiwan",2014-07-01,"Asia","East Asia",11670,-39.2136734693877,24.0868367346939
"Taiwan",2014-08-01,"Asia","East Asia",15574,-39.2136734693877,24.0868367346939
"Taiwan",2014-09-01,"Asia","East Asia",14217,-39.2136734693877,24.0868367346939
"Taiwan",2014-10-01,"Asia","East Asia",11709,-39.2136734693877,24.0868367346939
"Taiwan",2014-11-01,"Asia","East Asia",12364,-39.2136734693877,24.0868367346939
"Taiwan",2014-12-01,"Asia","East Asia",11071,-39.2136734693877,24.0868367346939
"Taiwan",2015-02-01,"Asia","East Asia",15198,-39.2136734693877,24.0868367346939
"Taiwan",2015-03-01,"Asia","East Asia",14711,-39.2136734693877,24.0868367346939
"Taiwan",2015-05-01,"Asia","East Asia",13859,-39.2136734693877,24.0868367346939
"Taiwan",2015-06-01,"Asia","East Asia",13790,-39.2136734693877,24.0868367346939
"Taiwan",2015-07-01,"Asia","East Asia",16038,-39.2136734693877,24.0868367346939
"Taiwan",2015-08-01,"Asia","East Asia",18833,-39.2136734693877,24.0868367346939
"Taiwan",2015-09-01,"Asia","East Asia",16397,-39.2136734693877,24.0868367346939
"Taiwan",2015-10-01,"Asia","East Asia",14564,-39.2136734693877,24.0868367346939
"Taiwan",2015-11-01,"Asia","East Asia",15337,-39.2136734693877,24.0868367346939
"Taiwan",2015-12-01,"Asia","East Asia",13399,-39.2136734693877,24.0868367346939
"Taiwan",2016-01-01,"Asia","East Asia",15523,-39.2136734693877,24.0868367346939
"Taiwan",2016-02-01,"Asia","East Asia",19821,-39.2136734693877,24.0868367346939
"Taiwan",2016-03-01,"Asia","East Asia",16758,-39.2136734693877,24.0868367346939
"Taiwan",2016-04-01,"Asia","East Asia",19554,-39.2136734693877,24.0868367346939
"Taiwan",2016-05-01,"Asia","East Asia",18136,-39.2136734693877,24.0868367346939
"Taiwan",2016-06-01,"Asia","East Asia",22333,-39.2136734693877,24.0868367346939
"Taiwan",2016-07-01,"Asia","East Asia",23894,-39.2136734693877,24.0868367346939
"Taiwan",2016-08-01,"Asia","East Asia",21498,-39.2136734693877,24.0868367346939
"Taiwan",2016-09-01,"Asia","East Asia",20773,-39.2136734693877,24.0868367346939
"Taiwan",2016-10-01,"Asia","East Asia",18327,-39.2136734693877,24.0868367346939
"Taiwan",2016-11-01,"Asia","East Asia",16905,-39.2136734693877,24.0868367346939
"Taiwan",2016-12-01,"Asia","East Asia",15781,-39.2136734693877,24.0868367346939
"Taiwan",2017-01-01,"Asia","East Asia",21926,-39.2136734693877,24.0868367346939
"Taiwan",2017-02-01,"Asia","East Asia",20472,-39.2136734693877,24.0868367346939
"Taiwan",2017-03-01,"Asia","East Asia",22498,-39.2136734693877,24.0868367346939
"Taiwan",2017-04-01,"Asia","East Asia",21318,-39.2136734693877,24.0868367346939
"Taiwan",2017-05-01,"Asia","East Asia",22429,-39.2136734693877,24.0868367346939
"Taiwan",2017-06-01,"Asia","East Asia",18374,-39.2136734693877,24.0868367346939
"Taiwan",2017-07-01,"Asia","East Asia",20451,-39.2136734693877,24.0868367346939
"Taiwan",2017-08-01,"Asia","East Asia",19993,-39.2136734693877,24.0868367346939
"Taiwan",2017-09-01,"Asia","East Asia",17112,-39.2136734693877,24.0868367346939
"Taiwan",2017-10-01,"Asia","East Asia",21241,-39.2136734693877,24.0868367346939
"Taiwan",2018-01-01,"Asia","East Asia",18948,-39.2136734693877,24.0868367346939
"Taiwan",2018-02-01,"Asia","East Asia",21908,-39.2136734693877,24.0868367346939
"Taiwan",2018-04-01,"Asia","East Asia",22950,-39.2136734693877,24.0868367346939
"Taiwan",2018-05-01,"Asia","East Asia",18545,-39.2136734693877,24.0868367346939
"Taiwan",2018-06-01,"Asia","East Asia",19168,-39.2136734693877,24.0868367346939
"Taiwan",2018-07-01,"Asia","East Asia",23151,-39.2136734693877,24.0868367346939
"Taiwan",2018-08-01,"Asia","East Asia",21004,-39.2136734693877,24.0868367346939
"Taiwan",2018-09-01,"Asia","East Asia",22152,-39.2136734693877,24.0868367346939
"Taiwan",2018-10-01,"Asia","East Asia",19498,-39.2136734693877,24.0868367346939
"Taiwan",2018-11-01,"Asia","East Asia",16589,-39.2136734693877,24.0868367346939
"Taiwan",2018-12-01,"Asia","East Asia",19477,-39.2136734693877,24.0868367346939
"Singapore",2014-01-01,"Asia","ASEAN",13399,-56.15,1.3
"Singapore",2014-02-01,"Asia","ASEAN",14139,-56.15,1.3
"Singapore",2014-04-01,"Asia","ASEAN",17279,-56.15,1.3
"Singapore",2014-05-01,"Asia","ASEAN",14424,-56.15,1.3
"Singapore",2014-06-01,"Asia","ASEAN",15469,-56.15,1.3
"Singapore",2014-07-01,"Asia","ASEAN",16982,-56.15,1.3
"Singapore",2014-08-01,"Asia","ASEAN",13641,-56.15,1.3
"Singapore",2014-09-01,"Asia","ASEAN",13049,-56.15,1.3
"Singapore",2014-10-01,"Asia","ASEAN",13961,-56.15,1.3
"Singapore",2014-11-01,"Asia","ASEAN",14653,-56.15,1.3
"Singapore",2014-12-01,"Asia","ASEAN",16921,-56.15,1.3
"Singapore",2015-02-01,"Asia","ASEAN",14279,-56.15,1.3
"Singapore",2015-03-01,"Asia","ASEAN",16942,-56.15,1.3
"Singapore",2015-05-01,"Asia","ASEAN",15816,-56.15,1.3
"Singapore",2015-06-01,"Asia","ASEAN",17363,-56.15,1.3
"Singapore",2015-07-01,"Asia","ASEAN",15422,-56.15,1.3
"Singapore",2015-08-01,"Asia","ASEAN",14585,-56.15,1.3
"Singapore",2015-09-01,"Asia","ASEAN",14515,-56.15,1.3
"Singapore",2015-10-01,"Asia","ASEAN",14122,-56.15,1.3
"Singapore",2015-11-01,"Asia","ASEAN",14366,-56.15,1.3
"Singapore",2015-12-01,"Asia","ASEAN",14928,-56.15,1.3
"Singapore",2016-01-01,"Asia","ASEAN",13404,-56.15,1.3
"Singapore",2016-02-01,"Asia","ASEAN",14972,-56.15,1.3
"Singapore",2016-03-01,"Asia","ASEAN",16065,-56.15,1.3
"Singapore",2016-04-01,"Asia","ASEAN",16592,-56.15,1.3
"Singapore",2016-05-01,"Asia","ASEAN",14723,-56.15,1.3
"Singapore",2016-06-01,"Asia","ASEAN",16324,-56.15,1.3
"Singapore",2016-07-01,"Asia","ASEAN",14153,-56.15,1.3
"Singapore",2016-08-01,"Asia","ASEAN",14008,-56.15,1.3
"Singapore",2016-09-01,"Asia","ASEAN",13190,-56.15,1.3
"Singapore",2016-10-01,"Asia","ASEAN",12914,-56.15,1.3
"Singapore",2016-11-01,"Asia","ASEAN",14849,-56.15,1.3
"Singapore",2016-12-01,"Asia","ASEAN",14863,-56.15,1.3
"Singapore",2017-01-01,"Asia","ASEAN",12000,-56.15,1.3
"Singapore",2017-02-01,"Asia","ASEAN",13309,-56.15,1.3
"Singapore",2017-03-01,"Asia","ASEAN",15086,-56.15,1.3
"Singapore",2017-04-01,"Asia","ASEAN",13895,-56.15,1.3
"Singapore",2017-05-01,"Asia","ASEAN",15895,-56.15,1.3
"Singapore",2017-06-01,"Asia","ASEAN",15022,-56.15,1.3
"Singapore",2017-07-01,"Asia","ASEAN",12535,-56.15,1.3
"Singapore",2017-08-01,"Asia","ASEAN",13726,-56.15,1.3
"Singapore",2017-09-01,"Asia","ASEAN",13974,-56.15,1.3
"Singapore",2017-10-01,"Asia","ASEAN",13597,-56.15,1.3
"Singapore",2018-01-01,"Asia","ASEAN",13627,-56.15,1.3
"Singapore",2018-02-01,"Asia","ASEAN",14490,-56.15,1.3
"Singapore",2018-04-01,"Asia","ASEAN",15493,-56.15,1.3
"Singapore",2018-05-01,"Asia","ASEAN",15971,-56.15,1.3
"Singapore",2018-06-01,"Asia","ASEAN",15874,-56.15,1.3
"Singapore",2018-07-01,"Asia","ASEAN",13145,-56.15,1.3
"Singapore",2018-08-01,"Asia","ASEAN",12612,-56.15,1.3
"Singapore",2018-09-01,"Asia","ASEAN",13182,-56.15,1.3
"Singapore",2018-10-01,"Asia","ASEAN",13427,-56.15,1.3
"Singapore",2018-11-01,"Asia","ASEAN",13910,-56.15,1.3
"Singapore",2018-12-01,"Asia","ASEAN",13784,-56.15,1.3
"Canada",2014-01-01,"America","North America",16413,112.832333696838,48.1319847328244
"Canada",2014-02-01,"America","North America",12093,112.832333696838,48.1319847328244
"Canada",2014-04-01,"America","North America",14333,112.832333696838,48.1319847328244
"Canada",2014-05-01,"America","North America",13732,112.832333696838,48.1319847328244
"Canada",2014-06-01,"America","North America",11358,112.832333696838,48.1319847328244
"Canada",2014-07-01,"America","North America",7748,112.832333696838,48.1319847328244
"Canada",2014-08-01,"America","North America",10548,112.832333696838,48.1319847328244
"Canada",2014-09-01,"America","North America",7419,112.832333696838,48.1319847328244
"Canada",2014-10-01,"America","North America",7382,112.832333696838,48.1319847328244
"Canada",2014-11-01,"America","North America",10365,112.832333696838,48.1319847328244
"Canada",2014-12-01,"America","North America",12359,112.832333696838,48.1319847328244
"Canada",2015-02-01,"America","North America",13146,112.832333696838,48.1319847328244
"Canada",2015-03-01,"America","North America",15688,112.832333696838,48.1319847328244
"Canada",2015-05-01,"America","North America",13990,112.832333696838,48.1319847328244
"Canada",2015-06-01,"America","North America",13152,112.832333696838,48.1319847328244
"Canada",2015-07-01,"America","North America",8255,112.832333696838,48.1319847328244
"Canada",2015-08-01,"America","North America",11250,112.832333696838,48.1319847328244
"Canada",2015-09-01,"America","North America",8890,112.832333696838,48.1319847328244
"Canada",2015-10-01,"America","North America",7559,112.832333696838,48.1319847328244
"Canada",2015-11-01,"America","North America",11051,112.832333696838,48.1319847328244
"Canada",2015-12-01,"America","North America",12196,112.832333696838,48.1319847328244
"Canada",2016-01-01,"America","North America",21108,112.832333696838,48.1319847328244
"Canada",2016-02-01,"America","North America",15665,112.832333696838,48.1319847328244
"Canada",2016-03-01,"America","North America",16528,112.832333696838,48.1319847328244
"Canada",2016-04-01,"America","North America",14987,112.832333696838,48.1319847328244
"Canada",2016-05-01,"America","North America",14052,112.832333696838,48.1319847328244
"Canada",2016-06-01,"America","North America",9072,112.832333696838,48.1319847328244
"Canada",2016-07-01,"America","North America",12558,112.832333696838,48.1319847328244
"Canada",2016-08-01,"America","North America",10104,112.832333696838,48.1319847328244
"Canada",2016-09-01,"America","North America",9548,112.832333696838,48.1319847328244
"Canada",2016-10-01,"America","North America",13113,112.832333696838,48.1319847328244
"Canada",2016-11-01,"America","North America",15035,112.832333696838,48.1319847328244
"Canada",2016-12-01,"America","North America",23861,112.832333696838,48.1319847328244
"Canada",2017-01-01,"America","North America",24352,112.832333696838,48.1319847328244
"Canada",2017-02-01,"America","North America",19016,112.832333696838,48.1319847328244
"Canada",2017-03-01,"America","North America",17470,112.832333696838,48.1319847328244
"Canada",2017-04-01,"America","North America",19755,112.832333696838,48.1319847328244
"Canada",2017-05-01,"America","North America",16794,112.832333696838,48.1319847328244
"Canada",2017-06-01,"America","North America",10856,112.832333696838,48.1319847328244
"Canada",2017-07-01,"America","North America",15159,112.832333696838,48.1319847328244
"Canada",2017-08-01,"America","North America",11057,112.832333696838,48.1319847328244
"Canada",2017-09-01,"America","North America",10686,112.832333696838,48.1319847328244
"Canada",2017-10-01,"America","North America",13080,112.832333696838,48.1319847328244
"Canada",2018-01-01,"America","North America",28913,112.832333696838,48.1319847328244
"Canada",2018-02-01,"America","North America",19278,112.832333696838,48.1319847328244
"Canada",2018-04-01,"America","North America",19148,112.832333696838,48.1319847328244
"Canada",2018-05-01,"America","North America",19484,112.832333696838,48.1319847328244
"Canada",2018-06-01,"America","North America",11965,112.832333696838,48.1319847328244
"Canada",2018-07-01,"America","North America",17369,112.832333696838,48.1319847328244
"Canada",2018-08-01,"America","North America",12848,112.832333696838,48.1319847328244
"Canada",2018-09-01,"America","North America",11351,112.832333696838,48.1319847328244
"Canada",2018-10-01,"America","North America",15477,112.832333696838,48.1319847328244
"Canada",2018-11-01,"America","North America",18637,112.832333696838,48.1319847328244
"Canada",2018-12-01,"America","North America",29666,112.832333696838,48.1319847328244
"United Kingdom",2014-01-01,"Europe","Northern Europe",11098,-161.96267027027,52.9356972972973
"United Kingdom",2014-02-01,"Europe","Northern Europe",12223,-161.96267027027,52.9356972972973
"United Kingdom",2014-04-01,"Europe","Northern Europe",13138,-161.96267027027,52.9356972972973
"United Kingdom",2014-05-01,"Europe","Northern Europe",13746,-161.96267027027,52.9356972972973
"United Kingdom",2014-06-01,"Europe","Northern Europe",10100,-161.96267027027,52.9356972972973
"United Kingdom",2014-07-01,"Europe","Northern Europe",8288,-161.96267027027,52.9356972972973
"United Kingdom",2014-08-01,"Europe","Northern Europe",12655,-161.96267027027,52.9356972972973
"United Kingdom",2014-09-01,"Europe","Northern Europe",9358,-161.96267027027,52.9356972972973
"United Kingdom",2014-10-01,"Europe","Northern Europe",7864,-161.96267027027,52.9356972972973
"United Kingdom",2014-11-01,"Europe","Northern Europe",9029,-161.96267027027,52.9356972972973
"United Kingdom",2014-12-01,"Europe","Northern Europe",9798,-161.96267027027,52.9356972972973
"United Kingdom",2015-02-01,"Europe","Northern Europe",11374,-161.96267027027,52.9356972972973
"United Kingdom",2015-03-01,"Europe","Northern Europe",16730,-161.96267027027,52.9356972972973
"United Kingdom",2015-05-01,"Europe","Northern Europe",14045,-161.96267027027,52.9356972972973
"United Kingdom",2015-06-01,"Europe","Northern Europe",12294,-161.96267027027,52.9356972972973
"United Kingdom",2015-07-01,"Europe","Northern Europe",9614,-161.96267027027,52.9356972972973
"United Kingdom",2015-08-01,"Europe","Northern Europe",15215,-161.96267027027,52.9356972972973
"United Kingdom",2015-09-01,"Europe","Northern Europe",12338,-161.96267027027,52.9356972972973
"United Kingdom",2015-10-01,"Europe","Northern Europe",8783,-161.96267027027,52.9356972972973
"United Kingdom",2015-11-01,"Europe","Northern Europe",11054,-161.96267027027,52.9356972972973
"United Kingdom",2015-12-01,"Europe","Northern Europe",11869,-161.96267027027,52.9356972972973
"United Kingdom",2016-01-01,"Europe","Northern Europe",15072,-161.96267027027,52.9356972972973
"United Kingdom",2016-02-01,"Europe","Northern Europe",13166,-161.96267027027,52.9356972972973
"United Kingdom",2016-03-01,"Europe","Northern Europe",20859,-161.96267027027,52.9356972972973
"United Kingdom",2016-04-01,"Europe","Northern Europe",13942,-161.96267027027,52.9356972972973
"United Kingdom",2016-05-01,"Europe","Northern Europe",13236,-161.96267027027,52.9356972972973
"United Kingdom",2016-06-01,"Europe","Northern Europe",10598,-161.96267027027,52.9356972972973
"United Kingdom",2016-07-01,"Europe","Northern Europe",16980,-161.96267027027,52.9356972972973
"United Kingdom",2016-08-01,"Europe","Northern Europe",13682,-161.96267027027,52.9356972972973
"United Kingdom",2016-09-01,"Europe","Northern Europe",9261,-161.96267027027,52.9356972972973
"United Kingdom",2016-10-01,"Europe","Northern Europe",13116,-161.96267027027,52.9356972972973
"United Kingdom",2016-11-01,"Europe","Northern Europe",13797,-161.96267027027,52.9356972972973
"United Kingdom",2016-12-01,"Europe","Northern Europe",19590,-161.96267027027,52.9356972972973
"United Kingdom",2017-01-01,"Europe","Northern Europe",15747,-161.96267027027,52.9356972972973
"United Kingdom",2017-02-01,"Europe","Northern Europe",15226,-161.96267027027,52.9356972972973
"United Kingdom",2017-03-01,"Europe","Northern Europe",16380,-161.96267027027,52.9356972972973
"United Kingdom",2017-04-01,"Europe","Northern Europe",20835,-161.96267027027,52.9356972972973
"United Kingdom",2017-05-01,"Europe","Northern Europe",14224,-161.96267027027,52.9356972972973
"United Kingdom",2017-06-01,"Europe","Northern Europe",11237,-161.96267027027,52.9356972972973
"United Kingdom",2017-07-01,"Europe","Northern Europe",17254,-161.96267027027,52.9356972972973
"United Kingdom",2017-08-01,"Europe","Northern Europe",14105,-161.96267027027,52.9356972972973
"United Kingdom",2017-09-01,"Europe","Northern Europe",10860,-161.96267027027,52.9356972972973
"United Kingdom",2017-10-01,"Europe","Northern Europe",12695,-161.96267027027,52.9356972972973
"United Kingdom",2018-01-01,"Europe","Northern Europe",18111,-161.96267027027,52.9356972972973
"United Kingdom",2018-02-01,"Europe","Northern Europe",15443,-161.96267027027,52.9356972972973
"United Kingdom",2018-04-01,"Europe","Northern Europe",17913,-161.96267027027,52.9356972972973
"United Kingdom",2018-05-01,"Europe","Northern Europe",15348,-161.96267027027,52.9356972972973
"United Kingdom",2018-06-01,"Europe","Northern Europe",12661,-161.96267027027,52.9356972972973
"United Kingdom",2018-07-01,"Europe","Northern Europe",18847,-161.96267027027,52.9356972972973
"United Kingdom",2018-08-01,"Europe","Northern Europe",15376,-161.96267027027,52.9356972972973
"United Kingdom",2018-09-01,"Europe","Northern Europe",11637,-161.96267027027,52.9356972972973
"United Kingdom",2018-10-01,"Europe","Northern Europe",14714,-161.96267027027,52.9356972972973
"United Kingdom",2018-11-01,"Europe","Northern Europe",16247,-161.96267027027,52.9356972972973
"United Kingdom",2018-12-01,"Europe","Northern Europe",21780,-161.96267027027,52.9356972972973
"Malaysia",2014-01-01,"Asia","ASEAN",8697,-56.2003067484662,3.87441717791411
"Malaysia",2014-02-01,"Asia","ASEAN",11044,-56.2003067484662,3.87441717791411
"Malaysia",2014-04-01,"Asia","ASEAN",12059,-56.2003067484662,3.87441717791411
"Malaysia",2014-05-01,"Asia","ASEAN",10142,-56.2003067484662,3.87441717791411
"Malaysia",2014-06-01,"Asia","ASEAN",12478,-56.2003067484662,3.87441717791411
"Malaysia",2014-07-01,"Asia","ASEAN",12376,-56.2003067484662,3.87441717791411
"Malaysia",2014-08-01,"Asia","ASEAN",11353,-56.2003067484662,3.87441717791411
"Malaysia",2014-09-01,"Asia","ASEAN",10552,-56.2003067484662,3.87441717791411
"Malaysia",2014-10-01,"Asia","ASEAN",10466,-56.2003067484662,3.87441717791411
"Malaysia",2014-11-01,"Asia","ASEAN",11240,-56.2003067484662,3.87441717791411
"Malaysia",2014-12-01,"Asia","ASEAN",14958,-56.2003067484662,3.87441717791411
"Malaysia",2015-02-01,"Asia","ASEAN",11188,-56.2003067484662,3.87441717791411
"Malaysia",2015-03-01,"Asia","ASEAN",13892,-56.2003067484662,3.87441717791411
"Malaysia",2015-05-01,"Asia","ASEAN",13089,-56.2003067484662,3.87441717791411
"Malaysia",2015-06-01,"Asia","ASEAN",14690,-56.2003067484662,3.87441717791411
"Malaysia",2015-07-01,"Asia","ASEAN",12851,-56.2003067484662,3.87441717791411
"Malaysia",2015-08-01,"Asia","ASEAN",12981,-56.2003067484662,3.87441717791411
"Malaysia",2015-09-01,"Asia","ASEAN",13048,-56.2003067484662,3.87441717791411
"Malaysia",2015-10-01,"Asia","ASEAN",13189,-56.2003067484662,3.87441717791411
"Malaysia",2015-11-01,"Asia","ASEAN",11936,-56.2003067484662,3.87441717791411
"Malaysia",2015-12-01,"Asia","ASEAN",13544,-56.2003067484662,3.87441717791411
"Malaysia",2016-01-01,"Asia","ASEAN",11068,-56.2003067484662,3.87441717791411
"Malaysia",2016-02-01,"Asia","ASEAN",12922,-56.2003067484662,3.87441717791411
"Malaysia",2016-03-01,"Asia","ASEAN",12611,-56.2003067484662,3.87441717791411
"Malaysia",2016-04-01,"Asia","ASEAN",12234,-56.2003067484662,3.87441717791411
"Malaysia",2016-05-01,"Asia","ASEAN",12076,-56.2003067484662,3.87441717791411
"Malaysia",2016-06-01,"Asia","ASEAN",11386,-56.2003067484662,3.87441717791411
"Malaysia",2016-07-01,"Asia","ASEAN",12022,-56.2003067484662,3.87441717791411
"Malaysia",2016-08-01,"Asia","ASEAN",10810,-56.2003067484662,3.87441717791411
"Malaysia",2016-09-01,"Asia","ASEAN",10533,-56.2003067484662,3.87441717791411
"Malaysia",2016-10-01,"Asia","ASEAN",10571,-56.2003067484662,3.87441717791411
"Malaysia",2016-11-01,"Asia","ASEAN",11844,-56.2003067484662,3.87441717791411
"Malaysia",2016-12-01,"Asia","ASEAN",11056,-56.2003067484662,3.87441717791411
"Malaysia",2017-01-01,"Asia","ASEAN",10215,-56.2003067484662,3.87441717791411
"Malaysia",2017-02-01,"Asia","ASEAN",11335,-56.2003067484662,3.87441717791411
"Malaysia",2017-03-01,"Asia","ASEAN",12861,-56.2003067484662,3.87441717791411
"Malaysia",2017-04-01,"Asia","ASEAN",12839,-56.2003067484662,3.87441717791411
"Malaysia",2017-05-01,"Asia","ASEAN",13328,-56.2003067484662,3.87441717791411
"Malaysia",2017-06-01,"Asia","ASEAN",11633,-56.2003067484662,3.87441717791411
"Malaysia",2017-07-01,"Asia","ASEAN",10632,-56.2003067484662,3.87441717791411
"Malaysia",2017-08-01,"Asia","ASEAN",12336,-56.2003067484662,3.87441717791411
"Malaysia",2017-09-01,"Asia","ASEAN",11541,-56.2003067484662,3.87441717791411
"Malaysia",2017-10-01,"Asia","ASEAN",12435,-56.2003067484662,3.87441717791411
"Malaysia",2018-01-01,"Asia","ASEAN",12012,-56.2003067484662,3.87441717791411
